Time(ms),ID,Gaze_X,Gaze_Y,Gaze_Z,TrackingObject,FixationDuration,PreviousAOI,CurrentAOI,PupilLeft,PupilRight,PupilCombined,SaccadeSpeed,HeadYaw,HeadPitch,Blink,LookAheadCarID,LookAheadCarType,LookAheadCarSpeed,Distance,LookAheadCar_PosX,LookAheadCar_PosY,LookAheadCar_PosZ
16.80,id,-43.18933,2.726678,-7.417511,TestCube,16.59942,,TestCube,-1,-1,-1,0,217.2409,349.7554,True,None,None,,,,,
16.90,id,-43.19029,2.722874,-7.417581,TestCube,16.69936,,TestCube,-1,-1,-1,0,217.5195,351.2286,True,None,None,,,,,
17.00,id,-43.19397,2.720553,-7.415101,TestCube,16.7993,,TestCube,-1,-1,-1,0,219.2273,352.1245,True,None,None,,,,,
17.10,id,-43.20003,2.717814,-7.410348,TestCube,16.89924,,TestCube,-1,-1,-1,0,222.1923,353.1796,True,None,None,,,,,
17.20,id,-43.20594,2.718024,-7.404652,TestCube,16.9995,,TestCube,-1,-1,-1,0,225.3505,353.0988,True,None,None,,,,,
17.30,id,-43.21112,2.721119,-7.398523,TestCube,17.11011,,TestCube,-1,-1,-1,0,228.4383,351.9064,True,None,None,,,,,
17.40,id,-43.21408,2.721711,-7.394942,TestCube,17.21017,,TestCube,-1,-1,-1,0,230.2317,351.6776,True,None,None,,,,,
17.50,id,-43.21373,2.720129,-7.395715,TestCube,17.29941,,TestCube,-1,-1,-1,0,229.9153,352.2883,True,None,None,,,,,
17.60,id,-43.21178,2.721478,-7.397696,TestCube,17.40004,,TestCube,-1,-1,-1,0,228.8463,351.7676,True,None,None,,,,,
17.70,id,-43.21075,2.723575,-7.398382,TestCube,17.49931,,TestCube,-1,-1,-1,0,228.384,350.9576,True,None,None,,,,,
17.80,id,-43.21034,2.721061,-7.399409,TestCube,17.59916,,TestCube,-1,-1,-1,0,227.9826,351.9286,True,None,None,,,,,
17.90,id,-43.20844,2.717714,-7.402109,TestCube,17.69912,,TestCube,-1,-1,-1,0,226.7234,353.218,True,None,None,,,,,
18.00,id,-43.20623,2.715704,-7.404736,TestCube,17.79913,,TestCube,-1,-1,-1,0,225.4047,353.9903,True,None,None,,,,,
18.10,id,-43.20414,2.716444,-7.406697,TestCube,17.89984,,TestCube,-1,-1,-1,0,224.3056,353.7062,True,None,None,,,,,
18.20,id,-43.20287,2.71942,-7.407423,TestCube,17.99958,,TestCube,-1,-1,-1,0,223.7608,352.5613,True,None,None,,,,,
18.30,id,-43.20128,2.722695,-7.408295,TestCube,18.1047,,TestCube,-1,-1,-1,0,223.0824,351.2979,True,None,None,,,,,
18.40,id,-43.19914,2.722825,-7.410227,TestCube,18.1997,,TestCube,-1,-1,-1,0,221.9694,351.2477,True,None,None,,,,,
18.50,id,-43.19505,2.719888,-7.414328,TestCube,18.29974,,TestCube,-1,-1,-1,0,219.7383,352.3808,True,None,None,,,,,
18.60,id,-43.1883,2.717586,-7.419978,TestCube,18.39986,,TestCube,-1,-1,-1,0,216.3503,353.267,True,None,None,,,,,
18.70,id,-43.18184,2.71756,-7.424478,TestCube,18.50034,,TestCube,-1,-1,-1,0,213.3218,353.2771,True,None,None,,,,,
18.80,id,-43.17522,2.718261,-7.42849,TestCube,18.61089,,TestCube,-1,-1,-1,0,210.3426,353.0073,True,None,None,,,,,
18.90,id,-43.16922,2.719781,-7.431596,TestCube,18.69917,,TestCube,-1,-1,-1,0,207.7442,352.4222,True,None,None,,,,,
19.00,id,-43.1608,2.719301,-7.435763,TestCube,18.81016,,TestCube,-1,-1,-1,0,204.1224,352.607,True,None,None,,,,,
19.10,id,-43.15071,2.719331,-7.439837,TestCube,18.91037,,TestCube,-1,-1,-1,0,199.9337,352.5954,True,None,None,,,,,
19.20,id,-43.14021,2.721553,-7.442893,TestCube,19.00977,,TestCube,-1,-1,-1,0,195.7177,351.7388,True,None,None,,,,,
19.30,id,-43.13408,2.72577,-7.443788,TestCube,19.10986,,TestCube,-1,-1,-1,0,193.3318,350.1074,True,None,None,,,,,
19.40,id,-43.12986,2.728575,-7.444195,TestCube,19.21021,,TestCube,-1,-1,-1,0,191.6977,349.0181,True,None,None,,,,,
19.50,id,-43.12882,2.727189,-7.444673,TestCube,19.29902,,TestCube,-1,-1,-1,0,191.2672,349.557,True,None,None,,,,,
19.60,id,-43.12661,2.723214,-7.445785,TestCube,19.39982,,TestCube,-1,-1,-1,0,190.3438,351.0972,True,None,None,,,,,
19.70,id,-43.12361,2.719067,-7.446898,TestCube,19.49984,,TestCube,-1,-1,-1,0,189.1308,352.6971,True,None,None,,,,,
19.80,id,-43.12217,2.717132,-7.447361,TestCube,19.5992,,TestCube,-1,-1,-1,0,188.5544,353.4418,True,None,None,,,,,
19.90,id,-43.12446,2.720931,-7.446505,TestCube,19.69961,,TestCube,-1,-1,-1,0,189.4777,351.979,True,None,None,,,,,
20.00,id,-43.12834,2.724521,-7.445244,TestCube,19.79988,,TestCube,-1,-1,-1,0,191.0396,350.5916,True,None,None,,,,,
20.10,id,-43.13003,2.727077,-7.444448,TestCube,19.9102,,TestCube,-1,-1,-1,0,191.7431,349.6002,True,None,None,,,,,
20.20,id,-43.12834,2.724761,-7.445203,TestCube,20.00969,,TestCube,-1,-1,-1,0,191.0434,350.4983,True,None,None,,,,,
20.30,id,-43.12625,2.723298,-7.445836,TestCube,20.10946,,TestCube,-1,-1,-1,0,190.2038,351.0647,True,None,None,,,,,
20.40,id,-43.12579,2.722397,-7.446061,TestCube,20.19931,,TestCube,-1,-1,-1,0,190.0108,351.4129,True,None,None,,,,,
20.50,id,-43.12643,2.721759,-7.446041,TestCube,20.3103,,TestCube,-1,-1,-1,0,190.2594,351.6592,True,None,None,,,,,
20.60,id,-43.12703,2.722449,-7.445827,TestCube,20.39956,,TestCube,-1,-1,-1,0,190.5,351.3929,True,None,None,,,,,
20.70,id,-43.12737,2.724093,-7.445501,TestCube,20.51003,,TestCube,-1,-1,-1,0,190.6529,350.7571,True,None,None,,,,,
20.80,id,-43.12805,2.725671,-7.445101,TestCube,20.60076,,TestCube,-1,-1,-1,0,190.9408,350.146,True,None,None,,,,,
20.90,id,-43.12988,2.725864,-7.444702,TestCube,20.7101,,TestCube,-1,-1,-1,0,191.6651,350.071,True,None,None,,,,,
21.00,id,-43.13026,2.723639,-7.445003,TestCube,20.80141,,TestCube,-1,-1,-1,0,191.7859,350.9326,True,None,None,,,,,
21.10,id,-43.13032,2.721806,-7.445277,TestCube,20.89923,,TestCube,-1,-1,-1,0,191.787,351.6411,True,None,None,,,,,
21.20,id,-43.13173,2.721138,-7.445075,TestCube,20.99909,,TestCube,-1,-1,-1,0,192.3362,351.8988,True,None,None,,,,,
21.30,id,-43.13346,2.721624,-7.444613,TestCube,21.1099,,TestCube,-1,-1,-1,0,193.0268,351.7115,True,None,None,,,,,
21.40,id,-43.13315,2.723098,-7.444457,TestCube,21.19967,,TestCube,-1,-1,-1,0,192.9236,351.142,True,None,None,,,,,
21.50,id,-43.13165,2.723988,-7.444648,TestCube,21.31017,,TestCube,-1,-1,-1,0,192.3418,350.7978,True,None,None,,,,,
21.60,id,-43.13038,2.722959,-7.445086,TestCube,21.40012,,TestCube,-1,-1,-1,0,191.8253,351.1957,True,None,None,,,,,
21.70,id,-43.1286,2.721272,-7.445704,TestCube,21.51035,,TestCube,-1,-1,-1,0,191.1058,351.8471,True,None,None,,,,,
21.80,id,-43.12732,2.720867,-7.446008,TestCube,21.60011,,TestCube,-1,-1,-1,0,190.5971,352.0035,True,None,None,,,,,
21.90,id,-43.12682,2.72162,-7.445992,TestCube,21.71014,,TestCube,-1,-1,-1,0,190.4074,351.713,True,None,None,,,,,
22.00,id,-43.12729,2.722769,-7.445729,TestCube,21.80209,,TestCube,-1,-1,-1,0,190.6066,351.2693,True,None,None,,,,,
0.10,id,-43.02335,2.716755,-7.427845,TestCube,0,,TestCube,-1,-1,-1,0,149.0556,353.5865,True,None,None,,,,,
0.20,id,-43.01894,2.715175,-7.425299,TestCube,0.02761409,,TestCube,-1,-1,-1,0,147.1013,354.1936,True,None,None,,,,,
0.30,id,-43.01583,2.714059,-7.423357,TestCube,0.0896582,,TestCube,-1,-1,-1,0,145.6919,354.6219,True,None,None,,,,,
0.40,id,-43.01276,2.714234,-7.42119,TestCube,0.184843,,TestCube,-1,-1,-1,0,144.2521,354.555,True,None,None,,,,,
0.50,id,-43.01077,2.714636,-7.419683,TestCube,0.2888265,,TestCube,-1,-1,-1,0,143.2941,354.4006,True,None,None,,,,,
0.60,id,-43.00992,2.713761,-7.419145,TestCube,0.3943671,,TestCube,-1,-1,-1,0,142.9072,354.7363,True,None,None,,,,,
0.70,id,-43.0099,2.712952,-7.419221,TestCube,0.4824261,,TestCube,-1,-1,-1,0,142.9189,355.0466,True,None,None,,,,,
0.80,id,-43.01172,2.714535,-7.420396,TestCube,0.5896086,,TestCube,-1,-1,-1,0,143.7487,354.4394,True,None,None,,,,,
0.90,id,-43.01525,2.718908,-7.422308,TestCube,0.6899819,,TestCube,-1,-1,-1,0,145.2794,352.7583,True,None,None,,,,,
1.00,id,-43.01995,2.72363,-7.424632,TestCube,0.7904254,,TestCube,-1,-1,-1,0,147.2863,350.9362,True,None,None,,,,,
1.10,id,-43.02584,2.721463,-7.428607,TestCube,0.8903059,,TestCube,-1,-1,-1,0,150.0307,351.7736,True,None,None,,,,,
1.20,id,-43.02909,2.71903,-7.430801,TestCube,0.9893324,,TestCube,-1,-1,-1,0,151.5353,352.7115,True,None,None,,,,,
1.30,id,-43.03085,2.717937,-7.431898,TestCube,1.090015,,TestCube,-1,-1,-1,0,152.3342,353.1324,True,None,None,,,,,
1.40,id,-43.03241,2.715812,-7.43297,TestCube,1.189994,,TestCube,-1,-1,-1,0,153.054,353.9489,True,None,None,,,,,
1.50,id,-43.03246,2.716961,-7.432856,TestCube,1.289664,,TestCube,-1,-1,-1,0,153.0524,353.5073,True,None,None,,,,,
1.60,id,-43.0335,2.718282,-7.433203,TestCube,1.389749,,TestCube,-1,-1,-1,0,153.4684,352.9993,True,None,None,,,,,
1.70,id,-43.03569,2.719546,-7.434097,TestCube,1.490733,,TestCube,-1,-1,-1,0,154.3781,352.5128,True,None,None,,,,,
1.80,id,-43.03916,2.7223,-7.435283,TestCube,1.589859,,TestCube,-1,-1,-1,0,155.7855,351.4504,True,None,None,,,,,
1.90,id,-43.04352,2.722558,-7.437117,TestCube,1.690609,,TestCube,-1,-1,-1,0,157.6119,351.3508,True,None,None,,,,,
2.00,id,-43.04715,2.717132,-7.439331,TestCube,1.788941,,TestCube,-1,-1,-1,0,159.2268,353.4418,True,None,None,,,,,
2.10,id,-43.04844,2.7113,-7.440407,TestCube,1.889341,,TestCube,-1,-1,-1,0,159.836,355.6795,True,None,None,,,,,
2.20,id,-43.04849,2.707524,-7.440678,TestCube,1.988534,,TestCube,-1,-1,-1,0,159.8897,357.125,True,None,None,,,,,
2.30,id,-43.0476,2.706259,-7.44041,TestCube,2.089015,,TestCube,-1,-1,-1,0,159.5337,357.6084,True,None,None,,,,,
2.40,id,-43.04421,2.707622,-7.439029,TestCube,2.189105,,TestCube,-1,-1,-1,0,158.134,357.0873,True,None,None,,,,,
2.50,id,-43.03476,2.711351,-7.434592,TestCube,2.288812,,TestCube,-1,-1,-1,0,154.1399,355.6602,True,None,None,,,,,
2.60,id,-43.02292,2.713695,-7.427947,TestCube,2.389585,,TestCube,-1,-1,-1,0,148.9322,354.7616,True,None,None,,,,,
2.70,id,-43.00822,2.71616,-7.417533,TestCube,2.4899,,TestCube,-1,-1,-1,0,142.0122,353.8155,True,None,None,,,,,
2.80,id,-42.99274,2.714637,-7.403828,TestCube,2.590857,,TestCube,-1,-1,-1,0,134.0675,354.4001,True,None,None,,,,,
2.90,id,-42.97903,2.710104,-7.388122,TestCube,2.690549,,TestCube,-1,-1,-1,0,126.0731,356.1375,True,None,None,,,,,
3.00,id,-42.96696,2.708282,-7.368779,TestCube,2.790131,,TestCube,-1,-1,-1,0,117.3373,356.835,True,None,None,,,,,
3.10,id,-42.97175,2.711177,-7.376981,TestCube,3.233497,,TestCube,-1,-1,-1,0,120.9732,355.7269,True,None,None,,,,,
3.20,id,-42.97249,2.711452,-7.378163,TestCube,3.249555,,TestCube,-1,-1,-1,0,121.5076,355.6214,True,None,None,,,,,
3.30,id,-42.97428,2.712076,-7.380918,TestCube,3.259578,,TestCube,-1,-1,-1,0,122.766,355.3822,True,None,None,,,,,
3.40,id,-42.97641,2.712976,-7.384007,TestCube,3.270089,,TestCube,-1,-1,-1,0,124.2045,355.0374,True,None,None,,,,,
3.50,id,-42.97726,2.713568,-7.385155,TestCube,3.2821,,TestCube,-1,-1,-1,0,124.7525,354.8103,True,None,None,,,,,
3.60,id,-42.99783,2.722072,-7.407583,TestCube,3.391805,,TestCube,-1,-1,-1,0,136.4783,351.5384,True,None,None,,,,,
3.70,id,-43.01695,2.728518,-7.421612,TestCube,3.491407,,TestCube,-1,-1,-1,0,145.6702,349.0401,True,None,None,,,,,
3.80,id,-43.03636,2.727658,-7.432983,TestCube,3.590838,,TestCube,-1,-1,-1,0,154.4247,349.3747,True,None,None,,,,,
3.90,id,-43.0528,2.722965,-7.440515,TestCube,3.690222,,TestCube,-1,-1,-1,0,161.431,351.1932,True,None,None,,,,,
4.00,id,-43.0676,2.718002,-7.445347,TestCube,3.790798,,TestCube,-1,-1,-1,0,167.4309,353.1073,True,None,None,,,,,
4.10,id,-43.0808,2.714226,-7.448084,TestCube,3.890289,,TestCube,-1,-1,-1,0,172.6095,354.5579,True,None,None,,,,,
4.20,id,-43.09458,2.712168,-7.449408,TestCube,3.990978,,TestCube,-1,-1,-1,0,177.9229,355.3473,True,None,None,,,,,
4.30,id,-43.10728,2.710366,-7.449464,TestCube,4.090681,,TestCube,-1,-1,-1,0,182.7894,356.0373,True,None,None,,,,,
4.40,id,-43.11204,2.710213,-7.449167,TestCube,4.190549,,TestCube,-1,-1,-1,0,184.6128,356.0959,True,None,None,,,,,
4.50,id,-43.10952,2.713545,-7.449084,TestCube,4.290512,,TestCube,-1,-1,-1,0,183.6519,354.8191,True,None,None,,,,,
4.60,id,-43.10153,2.717803,-7.448932,TestCube,4.391077,,TestCube,-1,-1,-1,0,180.5886,353.1835,True,None,None,,,,,
4.70,id,-43.0926,2.720511,-7.448407,TestCube,4.491247,,TestCube,-1,-1,-1,0,177.1447,352.1407,True,None,None,,,,,
4.80,id,-43.08315,2.720967,-7.447568,TestCube,4.590521,,TestCube,-1,-1,-1,0,173.4844,351.965,True,None,None,,,,,
4.90,id,-43.07316,2.720192,-7.44619,TestCube,4.69168,,TestCube,-1,-1,-1,0,169.5945,352.2635,True,None,None,,,,,
5.00,id,-43.06491,2.719203,-7.444568,TestCube,4.791376,,TestCube,-1,-1,-1,0,166.3558,352.645,True,None,None,,,,,
5.10,id,-43.06009,2.717756,-7.4435,TestCube,4.891596,,TestCube,-1,-1,-1,0,164.4585,353.2017,True,None,None,,,,,
5.20,id,-43.06026,2.71572,-7.443782,TestCube,4.991327,,TestCube,-1,-1,-1,0,164.5476,353.9843,True,None,None,,,,,
5.30,id,-43.06391,2.714446,-7.444876,TestCube,5.090243,,TestCube,-1,-1,-1,0,166.0117,354.4734,True,None,None,,,,,
5.40,id,-43.06684,2.713875,-7.445631,TestCube,5.217875,,TestCube,-1,-1,-1,0,167.174,354.6926,True,None,None,,,,,
5.50,id,-43.06975,2.714418,-7.446208,TestCube,5.290539,,TestCube,-1,-1,-1,0,168.3093,354.4841,True,None,None,,,,,
5.60,id,-43.07108,2.715902,-7.446323,TestCube,5.383475,,TestCube,-1,-1,-1,0,168.8179,353.9143,True,None,None,,,,,
5.70,id,-43.07239,2.716107,-7.446555,TestCube,5.483161,,TestCube,-1,-1,-1,0,169.3306,353.8357,True,None,None,,,,,
5.80,id,-43.07242,2.715626,-7.446611,TestCube,5.582803,,TestCube,-1,-1,-1,0,169.3442,354.0206,True,None,None,,,,,
5.90,id,-43.07159,2.7144,-7.446578,TestCube,5.692927,,TestCube,-1,-1,-1,0,169.0285,354.4911,True,None,None,,,,,
6.00,id,-43.07034,2.71291,-7.44647,TestCube,5.782405,,TestCube,-1,-1,-1,0,168.5518,355.0626,True,None,None,,,,,
6.10,id,-43.06778,2.712391,-7.445974,TestCube,5.882565,,TestCube,-1,-1,-1,0,167.5532,355.2617,True,None,None,,,,,
6.20,id,-43.06307,2.713664,-7.444738,TestCube,5.983436,,TestCube,-1,-1,-1,0,165.6849,354.7734,True,None,None,,,,,
6.30,id,-43.05882,2.716517,-7.443287,TestCube,6.081939,,TestCube,-1,-1,-1,0,163.9649,353.6782,True,None,None,,,,,
6.40,id,-43.05552,2.717055,-7.442235,TestCube,6.193527,,TestCube,-1,-1,-1,0,162.6345,353.4712,True,None,None,,,,,
6.50,id,-43.05448,2.714715,-7.442166,TestCube,6.282509,,TestCube,-1,-1,-1,0,162.2442,354.3701,True,None,None,,,,,
6.60,id,-43.05466,2.711594,-7.442513,TestCube,6.392848,,TestCube,-1,-1,-1,0,162.3511,355.567,True,None,None,,,,,
6.70,id,-43.05492,2.711535,-7.442598,TestCube,6.482009,,TestCube,-1,-1,-1,0,162.4548,355.5899,True,None,None,,,,,
6.80,id,-43.05608,2.714804,-7.44266,TestCube,6.582007,,TestCube,-1,-1,-1,0,162.8881,354.3359,True,None,None,,,,,
6.90,id,-43.05844,2.718923,-7.442882,TestCube,6.692886,,TestCube,-1,-1,-1,0,163.7837,352.7526,True,None,None,,,,,
7.00,id,-43.06026,2.718504,-7.443453,TestCube,6.792964,,TestCube,-1,-1,-1,0,164.5174,352.9138,True,None,None,,,,,
7.10,id,-43.06021,2.714891,-7.443858,TestCube,6.892719,,TestCube,-1,-1,-1,0,164.54,354.3026,True,None,None,,,,,
7.20,id,-43.05852,2.711781,-7.443666,TestCube,6.98239,,TestCube,-1,-1,-1,0,163.8929,355.4955,True,None,None,,,,,
7.30,id,-43.05709,2.710067,-7.443378,TestCube,7.082491,,TestCube,-1,-1,-1,0,163.3383,356.1519,True,None,None,,,,,
7.40,id,-43.05751,2.711205,-7.443418,TestCube,7.181967,,TestCube,-1,-1,-1,0,163.4954,355.716,True,None,None,,,,,
7.50,id,-43.05873,2.7124,-7.443678,TestCube,7.282911,,TestCube,-1,-1,-1,0,163.9752,355.258,True,None,None,,,,,
7.60,id,-43.06039,2.714323,-7.443967,TestCube,7.393138,,TestCube,-1,-1,-1,0,164.6187,354.5207,True,None,None,,,,,
7.70,id,-43.06171,2.715801,-7.444169,TestCube,7.482497,,TestCube,-1,-1,-1,0,165.1277,353.9533,True,None,None,,,,,
7.80,id,-43.06247,2.715331,-7.444418,TestCube,7.58285,,TestCube,-1,-1,-1,0,165.4325,354.1339,True,None,None,,,,,
7.90,id,-43.06252,2.713397,-7.444621,TestCube,7.692647,,TestCube,-1,-1,-1,0,165.4679,354.8761,True,None,None,,,,,
8.00,id,-43.06131,2.713532,-7.444291,TestCube,7.783193,,TestCube,-1,-1,-1,0,164.989,354.8239,True,None,None,,,,,
8.10,id,-43.05968,2.715363,-7.443659,TestCube,7.882635,,TestCube,-1,-1,-1,0,164.3204,354.1215,True,None,None,,,,,
8.20,id,-43.05895,2.716362,-7.443342,TestCube,7.983708,,TestCube,-1,-1,-1,0,164.0179,353.7379,True,None,None,,,,,
8.30,id,-43.05886,2.716896,-7.443255,TestCube,8.082772,,TestCube,-1,-1,-1,0,163.9774,353.5327,True,None,None,,,,,
8.40,id,-43.05853,2.716731,-7.443179,TestCube,8.182214,,TestCube,-1,-1,-1,0,163.8459,353.5961,True,None,None,,,,,
8.50,id,-43.05691,2.717276,-7.442635,TestCube,8.283404,,TestCube,-1,-1,-1,0,163.1891,353.3864,True,None,None,,,,,
8.60,id,-43.0557,2.716977,-7.4423,TestCube,8.383158,,TestCube,-1,-1,-1,0,162.7078,353.5015,True,None,None,,,,,
8.70,id,-43.05602,2.714983,-7.442622,TestCube,8.48205,,TestCube,-1,-1,-1,0,162.8613,354.2676,True,None,None,,,,,
8.80,id,-43.05818,2.711424,-7.443598,TestCube,8.582241,,TestCube,-1,-1,-1,0,163.7621,355.6322,True,None,None,,,,,
8.90,id,-43.05885,2.710386,-7.443869,TestCube,8.682938,,TestCube,-1,-1,-1,0,164.0354,356.0297,True,None,None,,,,,
9.00,id,-43.05956,2.709059,-7.444162,TestCube,8.782499,,TestCube,-1,-1,-1,0,164.3307,356.5376,True,None,None,,,,,
9.10,id,-43.05939,2.711817,-7.443915,TestCube,8.882964,,TestCube,-1,-1,-1,0,164.2437,355.4816,True,None,None,,,,,
9.20,id,-43.05853,2.718872,-7.442912,TestCube,8.983294,,TestCube,-1,-1,-1,0,163.8171,352.7722,True,None,None,,,,,
9.30,id,-43.05915,2.724241,-7.442282,TestCube,9.083877,,TestCube,-1,-1,-1,0,163.9822,350.7,True,None,None,,,,,
9.40,id,-43.06027,2.724986,-7.442469,TestCube,9.182848,,TestCube,-1,-1,-1,0,164.4182,350.4113,True,None,None,,,,,
9.50,id,-43.06052,2.721321,-7.443133,TestCube,9.28191,,TestCube,-1,-1,-1,0,164.5816,351.8285,True,None,None,,,,,
9.60,id,-43.05882,2.718825,-7.443002,TestCube,9.382727,,TestCube,-1,-1,-1,0,163.933,352.7904,True,None,None,,,,,
9.70,id,-43.05772,2.717042,-7.442907,TestCube,9.482309,,TestCube,-1,-1,-1,0,163.5203,353.4764,True,None,None,,,,,
9.80,id,-43.05778,2.716285,-7.44301,TestCube,9.58242,,TestCube,-1,-1,-1,0,163.5503,353.7672,True,None,None,,,,,
9.90,id,-43.0599,2.714343,-7.443826,TestCube,9.682022,,TestCube,-1,-1,-1,0,164.4193,354.5131,True,None,None,,,,,
10.00,id,-43.0638,2.714026,-7.444888,TestCube,9.793036,,TestCube,-1,-1,-1,0,165.9707,354.6346,True,None,None,,,,,
10.10,id,-43.0658,2.715122,-7.445265,TestCube,9.893022,,TestCube,-1,-1,-1,0,166.7522,354.214,True,None,None,,,,,
10.20,id,-43.06573,2.71707,-7.445031,TestCube,9.982353,,TestCube,-1,-1,-1,0,166.7038,353.4655,True,None,None,,,,,
10.30,id,-43.06768,2.717908,-7.445379,TestCube,10.09261,,TestCube,-1,-1,-1,0,167.4674,353.1433,True,None,None,,,,,
10.40,id,-43.07021,2.716854,-7.446041,TestCube,10.19267,,TestCube,-1,-1,-1,0,168.4678,353.5485,True,None,None,,,,,
10.50,id,-43.07108,2.716479,-7.44626,TestCube,10.28189,,TestCube,-1,-1,-1,0,168.8137,353.6929,True,None,None,,,,,
10.60,id,-43.06999,2.718007,-7.445861,TestCube,10.3928,,TestCube,-1,-1,-1,0,168.3751,353.1054,True,None,None,,,,,
10.70,id,-43.06986,2.719051,-7.4457,TestCube,10.48291,,TestCube,-1,-1,-1,0,168.3111,352.7036,True,None,None,,,,,
10.80,id,-43.06901,2.719843,-7.445416,TestCube,10.5928,,TestCube,-1,-1,-1,0,167.9687,352.3982,True,None,None,,,,,
10.90,id,-43.06735,2.719568,-7.44509,TestCube,10.6827,,TestCube,-1,-1,-1,0,167.3177,352.5042,True,None,None,,,,,
11.00,id,-43.06477,2.719002,-7.444561,TestCube,10.78188,,TestCube,-1,-1,-1,0,166.3032,352.7221,True,None,None,,,,,
11.10,id,-43.06346,2.716199,-7.444576,TestCube,10.894,,TestCube,-1,-1,-1,0,165.8151,353.8001,True,None,None,,,,,
11.20,id,-43.06065,2.714609,-7.444006,TestCube,10.98187,,TestCube,-1,-1,-1,0,164.7154,354.4108,True,None,None,,,,,
11.30,id,-43.05618,2.718342,-7.442278,TestCube,11.09349,,TestCube,-1,-1,-1,0,162.8802,352.9763,True,None,None,,,,,
11.40,id,-43.05372,2.722566,-7.440885,TestCube,11.19276,,TestCube,-1,-1,-1,0,161.8128,351.3474,True,None,None,,,,,
11.50,id,-43.05136,2.723891,-7.439868,TestCube,11.29261,,TestCube,-1,-1,-1,0,160.8235,350.8351,True,None,None,,,,,
11.60,id,-43.04831,2.723469,-7.438842,TestCube,11.39244,,TestCube,-1,-1,-1,0,159.5785,350.9986,True,None,None,,,,,
11.70,id,-43.04641,2.723533,-7.438109,TestCube,11.4928,,TestCube,-1,-1,-1,0,158.7919,350.9738,True,None,None,,,,,
11.80,id,-43.04626,2.721528,-7.43838,TestCube,11.59345,,TestCube,-1,-1,-1,0,158.7775,351.7484,True,None,None,,,,,
11.90,id,-43.04692,2.719951,-7.438868,TestCube,11.68299,,TestCube,-1,-1,-1,0,159.0804,352.3568,True,None,None,,,,,
12.00,id,-43.04914,2.720445,-7.439627,TestCube,11.79267,,TestCube,-1,-1,-1,0,159.9863,352.1663,True,None,None,,,,,
12.10,id,-43.05178,2.720875,-7.440497,TestCube,11.88294,,TestCube,-1,-1,-1,0,161.0582,352.0004,True,None,None,,,,,
12.20,id,-43.05347,2.72052,-7.441115,TestCube,11.99257,,TestCube,-1,-1,-1,0,161.7494,352.1371,True,None,None,,,,,
12.30,id,-43.0532,2.717806,-7.441394,TestCube,12.08194,,TestCube,-1,-1,-1,0,161.6842,353.1826,True,None,None,,,,,
12.40,id,-43.05041,2.716411,-7.440611,TestCube,12.18259,,TestCube,-1,-1,-1,0,160.573,353.7189,True,None,None,,,,,
12.50,id,-43.04814,2.715073,-7.439941,TestCube,12.28298,,TestCube,-1,-1,-1,0,159.6668,354.2328,True,None,None,,,,,
12.60,id,-43.04692,2.715916,-7.439387,TestCube,12.39283,,TestCube,-1,-1,-1,0,159.1511,353.9089,True,None,None,,,,,
12.70,id,-43.04597,2.719806,-7.438524,TestCube,12.49272,,TestCube,-1,-1,-1,0,158.6936,352.4125,True,None,None,,,,,
12.80,id,-43.04166,2.722701,-7.436312,TestCube,12.59301,,TestCube,-1,-1,-1,0,156.8286,351.2953,True,None,None,,,,,
12.90,id,-43.03918,2.717837,-7.435949,TestCube,12.69279,,TestCube,-1,-1,-1,0,155.896,353.1705,True,None,None,,,,,
13.00,id,-43.03905,2.709507,-7.436728,TestCube,12.78188,,TestCube,-1,-1,-1,0,155.9725,356.3662,True,None,None,,,,,
13.10,id,-43.03752,2.707142,-7.43618,TestCube,12.89275,,TestCube,-1,-1,-1,0,155.3529,357.2709,True,None,None,,,,,
13.20,id,-43.03335,2.717341,-7.433254,TestCube,12.98291,,TestCube,-1,-1,-1,0,153.4254,353.3614,True,None,None,,,,,
13.30,id,-43.03151,2.729722,-7.430099,TestCube,13.0821,,TestCube,-1,-1,-1,0,152.2354,348.5713,True,None,None,,,,,
13.40,id,-43.03183,2.735014,-7.428946,TestCube,13.18185,,TestCube,-1,-1,-1,0,152.1367,346.5011,True,None,None,,,,,
13.50,id,-43.03192,2.72979,-7.4303,TestCube,13.28217,,TestCube,-1,-1,-1,0,152.4139,348.5449,True,None,None,,,,,
13.60,id,-43.03063,2.722148,-7.431139,TestCube,13.38335,,TestCube,-1,-1,-1,0,152.1223,351.5091,True,None,None,,,,,
13.70,id,-43.0312,2.716234,-7.432297,TestCube,13.48215,,TestCube,-1,-1,-1,0,152.5221,353.7868,True,None,None,,,,,
13.80,id,-43.03318,2.71574,-7.433371,TestCube,13.583,,TestCube,-1,-1,-1,0,153.3895,353.9766,True,None,None,,,,,
13.90,id,-43.03607,2.720593,-7.434123,TestCube,13.69297,,TestCube,-1,-1,-1,0,154.5152,352.1092,True,None,None,,,,,
14.00,id,-43.03934,2.723568,-7.435145,TestCube,13.79366,,TestCube,-1,-1,-1,0,155.825,350.9601,True,None,None,,,,,
14.10,id,-43.03897,2.723718,-7.434956,TestCube,13.88197,,TestCube,-1,-1,-1,0,155.6665,350.9023,True,None,None,,,,,
14.20,id,-43.03548,2.723825,-7.4333,TestCube,13.98281,,TestCube,-1,-1,-1,0,154.17,350.8608,True,None,None,,,,,
