Time(ms),Zone,Speed(M/s),ID,Status,Step,Yaw,Pitch,PlayerPos_X,PlayerPos_Y,PlayerPos_Z,NearestCarId,NearestCarType,NearestCarDistance,NearestCar_Speed,NearestCarPos_X,NearestCarPos_Y,NearestCarPos_Z
19.90,FOOTPATH,0.522,id,Walking,0.00,187.17,0.00,-43.900,1.000,22.500,None,None,,,,,
20.00,FOOTPATH,0.522,id,Walking,0.00,187.17,0.00,-45.400,1.000,22.500,None,None,,,,,
20.10,FOOTPATH,0.522,id,Walking,0.00,187.17,0.00,-46.800,1.000,22.500,None,None,,,,,
20.20,FOOTPATH,0.522,id,Walking,0.00,187.17,0.00,-49.200,1.000,22.500,None,None,,,,,
20.30,FOOTPATH,0.522,id,Walking,0.00,187.17,0.00,-51.400,1.000,22.500,None,None,,,,,
20.40,FOOTPATH,0.522,id,Walking,0.00,187.17,0.00,-54.200,1.000,22.500,None,None,,,,,
20.50,FOOTPATH,0.522,id,Walking,0.00,187.17,0.00,-56.800,1.000,22.500,None,None,,,,,
20.60,FOOTPATH,0.522,id,Walking,0.00,187.17,0.00,-59.200,1.000,22.500,None,None,,,,,
20.70,FOOTPATH,0.522,id,Walking,0.00,187.17,0.00,-60.200,1.000,22.500,None,None,,,,,
20.80,FOOTPATH,0.522,id,Walking,0.00,187.17,0.00,-63.100,1.000,22.500,None,None,,,,,
20.90,FOOTPATH,0.522,id,Walking,0.00,187.17,0.00,-65.300,1.000,22.500,None,None,,,,,
21.00,FootPath,0.522,id,Walking,0.00,187.17,0.00,-67.600,1.000,22.500,None,None,,,,,
21.10,FootPath,0.522,id,Walking,0.00,187.17,0.00,-69.500,1.000,22.500,None,None,,,,,
21.20,FootPath,0.522,id,Walking,0.00,187.17,0.00,-69.500,1.000,22.500,None,None,,,,,
21.30,FootPath,0.522,id,Walking,0.00,187.17,0.00,-70.200,1.000,22.500,None,None,,,,,
21.40,FootPath,0.522,id,Walking,0.00,187.17,0.00,-72.300,1.000,22.500,None,None,,,,,
21.50,FootPath,0.522,id,Walking,0.00,187.17,0.00,-72.300,1.000,22.500,None,None,,,,,
21.60,FootPath,0.522,id,Walking,0.00,187.17,0.00,-73.600,1.000,22.500,None,None,,,,,
21.70,FootPath,0.522,id,Walking,0.00,187.17,0.00,-73.600,1.000,22.500,None,None,,,,,
21.80,FootPath,0.522,id,Walking,0.00,187.17,0.00,-74.900,1.000,22.500,None,None,,,,,
21.90,FootPath,0.522,id,Walking,0.00,187.17,0.00,-74.900,1.000,22.500,None,None,,,,,
22.00,FootPath,0.522,id,Walking,0.00,187.17,0.00,-76.500,1.000,22.500,None,None,,,,,
22.10,FootPath,0.522,id,Walking,0.00,187.17,0.00,-76.500,1.000,22.500,None,None,,,,,
